,date,gov_response,containment_and_health,stringency,economics_sup,total_cases,new_cases,total_deaths,new_deaths,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred
260,2020-12-06,0.0,0.0,0.0,0.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0
261,2020-12-07,0.0,0.0,0.0,0.0,649.0,17.0,0.0,0.0,0.0,0.0,0.0
262,2020-12-08,0.0,0.0,0.0,0.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
263,2020-12-09,0.0,0.0,0.0,0.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
264,2020-12-10,0.0,0.0,0.0,0.0,656.0,7.0,0.0,0.0,0.0,0.0,0.0
265,2020-12-11,0.0,0.0,0.0,0.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0
266,2020-12-12,0.0,0.0,0.0,0.0,711.0,55.0,0.0,0.0,0.0,0.0,0.0
267,2020-12-13,0.0,0.0,0.0,0.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0
268,2020-12-14,0.0,0.0,0.0,0.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0
269,2020-12-15,0.0,0.0,0.0,0.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0
270,2020-12-16,0.0,0.0,0.0,0.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0
271,2020-12-17,0.0,0.0,0.0,0.0,741.0,30.0,0.0,0.0,0.0,0.0,0.0
272,2020-12-18,0.0,0.0,0.0,0.0,741.0,0.0,0.0,0.0,0.0,0.0,0.0
273,2020-12-19,0.0,0.0,0.0,0.0,754.0,13.0,0.0,0.0,0.0,0.0,0.0
274,2020-12-20,0.0,0.0,0.0,0.0,754.0,0.0,0.0,0.0,0.0,0.0,0.0
275,2020-12-21,0.0,0.0,0.0,0.0,807.0,53.0,0.0,0.0,0.0,0.0,0.0
276,2020-12-22,0.0,0.0,0.0,0.0,832.0,25.0,1.0,1.0,0.0,0.0,0.0
277,2020-12-23,0.0,0.0,0.0,0.0,877.0,45.0,1.0,0.0,0.0,0.0,0.0
278,2020-12-24,0.0,0.0,0.0,0.0,951.0,74.0,1.0,0.0,0.0,0.0,0.0
279,2020-12-25,0.0,0.0,0.0,0.0,992.0,41.0,1.0,0.0,0.0,0.0,0.0
280,2020-12-26,0.0,0.0,0.0,0.0,992.0,0.0,1.0,0.0,0.0,0.0,0.0
281,2020-12-27,0.0,0.0,0.0,0.0,1039.0,47.0,1.0,0.0,0.0,0.0,0.0
282,2020-12-28,0.0,0.0,0.0,0.0,1039.0,0.0,1.0,0.0,0.0,0.0,0.0
283,2020-12-29,0.0,0.0,0.0,0.0,1220.0,181.0,1.0,0.0,0.0,0.0,0.0
284,2020-12-30,0.0,0.0,0.0,0.0,1252.0,32.0,1.0,0.0,0.0,0.0,0.0
285,2020-12-31,0.0,0.0,0.0,0.0,1320.0,68.0,3.0,2.0,0.0,0.0,0.0
286,2021-01-01,0.0,0.0,0.0,0.0,1320.0,0.0,3.0,0.0,0.0,0.0,0.0
287,2021-01-02,0.0,0.0,0.0,0.0,1320.0,0.0,3.0,0.0,0.0,0.0,0.0
288,2021-01-03,0.0,0.0,0.0,0.0,1320.0,0.0,3.0,0.0,0.0,0.0,0.0
289,2021-01-04,0.0,0.0,0.0,0.0,1363.0,43.0,3.0,0.0,0.0,0.0,0.0
290,2021-01-05,0.0,0.0,0.0,0.0,1363.0,0.0,3.0,0.0,0.0,0.0,0.0
291,2021-01-06,0.0,0.0,0.0,0.0,1445.0,82.0,3.0,0.0,0.0,0.0,0.0
292,2021-01-07,0.0,0.0,0.0,0.0,1445.0,0.0,3.0,0.0,0.0,0.0,0.0
293,2021-01-08,0.0,0.0,0.0,0.0,1556.0,111.0,6.0,3.0,0.0,0.0,0.0
294,2021-01-09,0.0,0.0,0.0,0.0,1556.0,0.0,6.0,0.0,0.0,0.0,0.0
295,2021-01-10,0.0,0.0,0.0,0.0,1556.0,0.0,6.0,0.0,0.0,0.0,0.0
296,2021-01-11,0.0,0.0,0.0,0.0,1556.0,0.0,6.0,0.0,0.0,0.0,0.0
297,2021-01-12,0.0,0.0,0.0,0.0,1596.0,40.0,6.0,0.0,0.0,0.0,0.0
298,2021-01-13,0.0,0.0,0.0,0.0,1596.0,0.0,6.0,0.0,0.0,0.0,0.0
299,2021-01-14,0.0,0.0,0.0,0.0,1805.0,209.0,6.0,0.0,0.0,0.0,0.0
300,2021-01-15,0.0,0.0,0.0,0.0,1877.0,72.0,6.0,0.0,0.0,0.0,0.0
301,2021-01-16,0.0,0.0,0.0,0.0,1877.0,0.0,6.0,0.0,0.0,0.0,0.0
302,2021-01-17,0.0,0.0,0.0,0.0,1877.0,0.0,6.0,0.0,0.0,0.0,0.0
303,2021-01-18,0.0,0.0,0.0,0.0,1877.0,0.0,6.0,0.0,0.0,0.0,0.0
304,2021-01-19,0.0,0.0,0.0,0.0,1877.0,0.0,6.0,0.0,0.0,0.0,0.0
305,2021-01-20,0.0,0.0,0.0,0.0,1910.0,33.0,6.0,0.0,0.0,0.0,0.0
306,2021-01-21,0.0,0.0,0.0,0.0,1913.0,3.0,6.0,0.0,0.0,0.0,0.0
307,2021-01-22,0.0,0.0,0.0,0.0,1940.0,27.0,6.0,0.0,0.0,0.0,0.0
308,2021-01-23,0.0,0.0,0.0,0.0,1940.0,0.0,6.0,0.0,0.0,0.0,0.0
309,2021-01-24,0.0,0.0,0.0,0.0,1940.0,0.0,6.0,0.0,0.0,0.0,0.0
310,2021-01-25,0.0,0.0,0.0,0.0,1950.0,10.0,7.0,1.0,0.0,0.0,0.0
311,2021-01-26,0.0,0.0,0.0,0.0,1970.0,20.0,7.0,0.0,0.0,0.0,0.0
312,2021-01-27,0.0,0.0,0.0,0.0,2085.0,115.0,7.0,0.0,0.0,0.0,0.0
313,2021-01-28,0.0,0.0,0.0,0.0,2085.0,0.0,7.0,0.0,0.0,0.0,0.0
314,2021-01-29,0.0,0.0,0.0,0.0,2135.0,50.0,7.0,0.0,0.0,0.0,0.0
315,2021-01-30,0.0,0.0,0.0,0.0,2135.0,0.0,7.0,0.0,0.0,0.0,0.0
316,2021-01-31,0.0,0.0,0.0,0.0,2135.0,0.0,7.0,0.0,0.0,0.0,0.0
317,2021-02-01,0.0,0.0,0.0,0.0,2135.0,0.0,7.0,0.0,0.0,0.0,0.0
318,2021-02-02,0.0,0.0,0.0,0.0,2267.0,132.0,7.0,0.0,0.0,0.0,0.0
319,2021-02-03,0.0,0.0,0.0,0.0,2309.0,42.0,7.0,0.0,0.0,0.0,0.0
320,2021-02-04,0.0,0.0,0.0,0.0,2309.0,0.0,7.0,0.0,0.0,0.0,0.0
321,2021-02-05,0.0,0.0,0.0,0.0,2326.0,17.0,7.0,0.0,0.0,0.0,0.0
322,2021-02-06,0.0,0.0,0.0,0.0,2326.0,0.0,7.0,0.0,0.0,0.0,0.0
323,2021-02-07,0.0,0.0,0.0,0.0,2326.0,0.0,7.0,0.0,0.0,0.0,0.0
324,2021-02-08,0.0,0.0,0.0,0.0,2326.0,0.0,7.0,0.0,0.0,0.0,0.0
325,2021-02-09,0.0,0.0,0.0,0.0,2401.0,75.0,7.0,0.0,0.0,0.0,0.0
326,2021-02-10,0.0,0.0,0.0,0.0,2418.0,17.0,7.0,0.0,0.0,0.0,0.0
327,2021-02-11,0.0,0.0,0.0,0.0,2429.0,11.0,7.0,0.0,0.0,0.0,0.0
328,2021-02-12,0.0,0.0,0.0,0.0,2429.0,0.0,7.0,0.0,0.0,0.0,0.0
329,2021-02-13,0.0,0.0,0.0,0.0,2429.0,0.0,7.0,0.0,0.0,0.0,0.0
330,2021-02-14,0.0,0.0,0.0,0.0,2429.0,0.0,7.0,0.0,0.0,0.0,0.0
331,2021-02-15,0.0,0.0,0.0,0.0,2566.0,137.0,7.0,0.0,0.0,0.0,0.0
332,2021-02-16,0.0,0.0,0.0,0.0,2566.0,0.0,7.0,0.0,0.0,0.0,0.0
333,2021-02-17,0.0,0.0,0.0,0.0,2627.0,61.0,7.0,0.0,0.0,0.0,0.0
334,2021-02-18,0.0,0.0,0.0,0.0,2675.0,48.0,7.0,0.0,0.0,0.0,0.0
335,2021-02-19,0.0,0.0,0.0,0.0,2685.0,10.0,7.0,0.0,0.0,0.0,0.0
336,2021-02-20,0.0,0.0,0.0,0.0,2685.0,0.0,7.0,0.0,0.0,0.0,0.0
337,2021-02-21,0.0,0.0,0.0,0.0,2685.0,0.0,7.0,0.0,0.0,0.0,0.0
338,2021-02-22,0.0,0.0,0.0,0.0,2703.0,18.0,7.0,0.0,0.0,0.0,0.0
339,2021-02-23,0.0,0.0,0.0,0.0,2773.0,70.0,7.0,0.0,0.0,0.0,0.0
340,2021-02-24,0.0,0.0,0.0,0.0,2789.0,16.0,7.0,0.0,0.0,0.0,0.0
341,2021-02-25,0.0,0.0,0.0,0.0,2826.0,37.0,7.0,0.0,0.0,0.0,0.0
342,2021-02-26,0.0,0.0,0.0,0.0,2847.0,21.0,7.0,0.0,0.0,0.0,0.0
343,2021-02-27,0.0,0.0,0.0,0.0,2847.0,0.0,7.0,0.0,0.0,0.0,0.0
344,2021-02-28,0.0,0.0,0.0,0.0,2847.0,0.0,7.0,0.0,0.0,0.0,0.0
345,2021-03-01,0.0,0.0,0.0,0.0,2866.0,19.0,7.0,0.0,0.0,0.0,0.0
346,2021-03-02,0.0,0.0,0.0,0.0,2884.0,18.0,7.0,0.0,0.0,0.0,0.0
347,2021-03-03,0.0,0.0,0.0,0.0,2892.0,8.0,7.0,0.0,0.0,0.0,0.0
348,2021-03-04,0.0,0.0,0.0,0.0,2913.0,21.0,7.0,0.0,0.0,0.0,0.0
349,2021-03-05,0.0,0.0,0.0,0.0,2922.0,9.0,7.0,0.0,0.0,0.0,0.0
350,2021-03-06,0.0,0.0,0.0,0.0,2944.0,22.0,7.0,0.0,0.0,0.0,0.0
351,2021-03-07,0.0,0.0,0.0,0.0,2944.0,0.0,7.0,0.0,0.0,0.0,0.0
352,2021-03-08,0.0,0.0,0.0,0.0,2944.0,0.0,7.0,0.0,0.0,0.0,0.0
353,2021-03-09,0.0,0.0,0.0,0.0,2944.0,0.0,7.0,0.0,0.0,0.0,0.0
354,2021-03-10,0.0,0.0,0.0,0.0,2988.0,44.0,7.0,0.0,0.0,0.0,0.0
355,2021-03-11,0.0,0.0,0.0,0.0,3009.0,21.0,7.0,0.0,0.0,0.0,0.0
356,2021-03-12,0.0,0.0,0.0,0.0,3038.0,29.0,7.0,0.0,0.0,0.0,0.0
357,2021-03-13,0.0,0.0,0.0,0.0,3038.0,0.0,7.0,0.0,0.0,0.0,0.0
358,2021-03-14,0.0,0.0,0.0,0.0,3038.0,0.0,7.0,0.0,0.0,0.0,0.0
359,2021-03-15,0.0,0.0,0.0,0.0,3055.0,17.0,7.0,0.0,0.0,0.0,0.0
360,2021-03-16,0.0,0.0,0.0,0.0,3062.0,7.0,7.0,0.0,0.0,0.0,0.0
361,2021-03-17,0.0,0.0,0.0,0.0,3078.0,16.0,7.0,0.0,0.0,0.0,0.0
362,2021-03-18,0.0,0.0,0.0,0.0,3095.0,17.0,7.0,0.0,0.0,0.0,0.0
363,2021-03-19,0.0,0.0,0.0,0.0,3118.0,23.0,7.0,0.0,0.0,0.0,0.0
364,2021-03-20,0.0,0.0,0.0,0.0,3118.0,0.0,7.0,0.0,0.0,0.0,0.0
365,2021-03-21,0.0,0.0,0.0,0.0,3118.0,0.0,7.0,0.0,0.0,0.0,0.0
366,2021-03-22,0.0,0.0,0.0,0.0,3118.0,0.0,7.0,0.0,0.0,0.0,0.0
367,2021-03-23,0.0,0.0,0.0,0.0,3118.0,0.0,7.0,0.0,0.0,0.0,0.0
368,2021-03-24,0.0,0.0,0.0,0.0,3183.0,65.0,8.0,1.0,0.0,0.0,0.0
369,2021-03-25,0.0,0.0,0.0,0.0,3192.0,9.0,9.0,1.0,0.0,0.0,0.0
370,2021-03-26,0.0,0.0,0.0,0.0,3208.0,16.0,9.0,0.0,0.0,0.0,0.0
371,2021-03-27,0.0,0.0,0.0,0.0,3208.0,0.0,9.0,0.0,0.0,0.0,0.0
372,2021-03-28,0.0,0.0,0.0,0.0,3208.0,0.0,9.0,0.0,0.0,0.0,0.0
373,2021-03-29,0.0,0.0,0.0,0.0,3251.0,43.0,9.0,0.0,0.0,0.0,0.0
374,2021-03-30,0.0,0.0,0.0,0.0,3279.0,28.0,9.0,0.0,0.0,0.0,0.0
375,2021-03-31,0.0,0.0,0.0,0.0,3285.0,6.0,10.0,1.0,0.0,0.0,0.0
376,2021-04-01,0.0,0.0,0.0,0.0,3308.0,23.0,10.0,0.0,0.0,0.0,0.0
377,2021-04-02,0.0,0.0,0.0,0.0,3334.0,26.0,10.0,0.0,0.0,0.0,0.0
378,2021-04-03,0.0,0.0,0.0,0.0,3334.0,0.0,10.0,0.0,0.0,0.0,0.0
379,2021-04-04,0.0,0.0,0.0,0.0,3334.0,0.0,10.0,0.0,0.0,0.0,0.0
380,2021-04-05,0.0,0.0,0.0,0.0,3340.0,6.0,10.0,0.0,0.0,0.0,0.0
381,2021-04-06,0.0,0.0,0.0,0.0,3363.0,23.0,10.0,0.0,0.0,0.0,0.0
382,2021-04-07,0.0,0.0,0.0,0.0,3374.0,11.0,10.0,0.0,0.0,0.0,0.0
383,2021-04-08,0.0,0.0,0.0,0.0,3393.0,19.0,10.0,0.0,0.0,0.0,0.0
384,2021-04-09,0.0,0.0,0.0,0.0,3447.0,54.0,10.0,0.0,0.0,0.0,0.0
385,2021-04-10,0.0,0.0,0.0,0.0,3447.0,0.0,10.0,0.0,0.0,0.0,0.0
386,2021-04-11,0.0,0.0,0.0,0.0,3447.0,0.0,10.0,0.0,0.0,0.0,0.0
387,2021-04-12,0.0,0.0,0.0,0.0,3466.0,19.0,10.0,0.0,0.0,0.0,0.0
388,2021-04-13,0.0,0.0,0.0,0.0,3469.0,3.0,10.0,0.0,0.0,0.0,0.0
389,2021-04-14,0.0,0.0,0.0,0.0,3479.0,10.0,10.0,0.0,0.0,0.0,0.0
390,2021-04-15,0.0,0.0,0.0,0.0,3486.0,7.0,10.0,0.0,0.0,0.0,0.0
391,2021-04-16,0.0,0.0,0.0,0.0,3491.0,5.0,10.0,0.0,0.0,0.0,0.0
392,2021-04-17,0.0,0.0,0.0,0.0,3491.0,0.0,10.0,0.0,0.0,0.0,0.0
393,2021-04-18,0.0,0.0,0.0,0.0,3491.0,0.0,10.0,0.0,0.0,0.0,0.0
394,2021-04-19,0.0,0.0,0.0,0.0,3537.0,46.0,10.0,0.0,0.0,0.0,0.0
395,2021-04-20,0.0,0.0,0.0,0.0,3548.0,11.0,10.0,0.0,0.0,0.0,0.0
396,2021-04-21,0.0,0.0,0.0,0.0,3564.0,16.0,10.0,0.0,0.0,0.0,0.0
397,2021-04-22,0.0,0.0,0.0,0.0,3597.0,33.0,10.0,0.0,0.0,0.0,0.0
398,2021-04-23,0.0,0.0,0.0,0.0,3605.0,8.0,10.0,0.0,0.0,0.0,0.0
399,2021-04-24,0.0,0.0,0.0,0.0,3605.0,0.0,10.0,0.0,0.0,0.0,0.0
400,2021-04-25,0.0,0.0,0.0,0.0,3605.0,0.0,10.0,0.0,0.0,0.0,0.0
401,2021-04-26,0.0,0.0,0.0,0.0,3640.0,35.0,10.0,0.0,0.0,0.0,0.0
402,2021-04-27,0.0,0.0,0.0,0.0,3640.0,0.0,10.0,0.0,0.0,0.0,0.0
403,2021-04-28,0.0,0.0,0.0,0.0,3659.0,19.0,10.0,0.0,0.0,0.0,0.0
404,2021-04-29,0.0,0.0,0.0,0.0,3671.0,12.0,10.0,0.0,0.0,0.0,0.0
405,2021-04-30,0.0,0.0,0.0,0.0,3671.0,0.0,10.0,0.0,0.0,0.0,0.0
406,2021-05-01,0.0,0.0,0.0,0.0,3671.0,0.0,10.0,0.0,0.0,0.0,0.0
407,2021-05-02,0.0,0.0,0.0,0.0,3671.0,0.0,10.0,0.0,0.0,0.0,0.0
408,2021-05-03,0.0,0.0,0.0,0.0,3673.0,2.0,12.0,2.0,0.0,0.0,0.0
409,2021-05-04,0.0,0.0,0.0,0.0,3681.0,8.0,12.0,0.0,0.0,0.0,0.0
410,2021-05-05,0.0,0.0,0.0,0.0,3707.0,26.0,12.0,0.0,0.0,0.0,0.0
411,2021-05-06,0.0,0.0,0.0,0.0,3734.0,27.0,12.0,0.0,0.0,0.0,0.0
412,2021-05-07,0.0,0.0,0.0,0.0,3742.0,8.0,12.0,0.0,0.0,0.0,0.0
413,2021-05-08,0.0,0.0,0.0,0.0,3742.0,0.0,12.0,0.0,0.0,0.0,0.0
414,2021-05-09,0.0,0.0,0.0,0.0,3742.0,0.0,12.0,0.0,0.0,0.0,0.0
415,2021-05-10,0.0,0.0,0.0,0.0,3754.0,12.0,12.0,0.0,0.0,0.0,0.0
416,2021-05-11,0.0,0.0,0.0,0.0,3818.0,64.0,12.0,0.0,0.0,0.0,0.0
417,2021-05-12,0.0,0.0,0.0,0.0,3822.0,4.0,12.0,0.0,0.0,0.0,0.0
418,2021-05-13,0.0,0.0,0.0,0.0,3822.0,0.0,12.0,0.0,0.0,0.0,0.0
419,2021-05-14,0.0,0.0,0.0,0.0,3822.0,0.0,12.0,0.0,0.0,0.0,0.0
420,2021-05-15,0.0,0.0,0.0,0.0,3844.0,22.0,12.0,0.0,0.0,0.0,0.0
421,2021-05-16,0.0,0.0,0.0,0.0,3844.0,0.0,12.0,0.0,0.0,0.0,0.0
422,2021-05-17,0.0,0.0,0.0,0.0,3868.0,24.0,14.0,2.0,0.0,0.0,0.0
423,2021-05-18,0.0,0.0,0.0,0.0,3879.0,11.0,14.0,0.0,0.0,0.0,0.0
424,2021-05-19,0.0,0.0,0.0,0.0,3887.0,8.0,14.0,0.0,0.0,0.0,0.0
425,2021-05-20,0.0,0.0,0.0,0.0,3906.0,19.0,14.0,0.0,0.0,0.0,0.0
426,2021-05-21,0.0,0.0,0.0,0.0,3921.0,15.0,14.0,0.0,0.0,0.0,0.0
427,2021-05-22,0.0,0.0,0.0,0.0,3932.0,11.0,14.0,0.0,0.0,0.0,0.0
428,2021-05-23,0.0,0.0,0.0,0.0,3932.0,0.0,14.0,0.0,0.0,0.0,0.0
429,2021-05-24,0.0,0.0,0.0,0.0,3932.0,0.0,14.0,0.0,0.0,0.0,0.0
430,2021-05-25,0.0,0.0,0.0,0.0,3948.0,16.0,14.0,0.0,0.0,0.0,0.0
431,2021-05-26,0.0,0.0,0.0,0.0,3988.0,40.0,14.0,0.0,0.0,0.0,0.0
432,2021-05-27,0.0,0.0,0.0,0.0,4010.0,22.0,14.0,0.0,0.0,0.0,0.0
433,2021-05-28,0.0,0.0,0.0,0.0,4022.0,12.0,14.0,0.0,0.0,0.0,0.0
434,2021-05-29,0.0,0.0,0.0,0.0,4061.0,39.0,14.0,0.0,0.0,0.0,0.0
435,2021-05-30,0.0,0.0,0.0,0.0,4061.0,0.0,14.0,0.0,0.0,0.0,0.0
436,2021-05-31,0.0,0.0,0.0,0.0,4094.0,33.0,14.0,0.0,0.0,0.0,0.0
437,2021-06-01,0.0,0.0,0.0,0.0,4117.0,23.0,14.0,0.0,0.0,0.0,0.0
438,2021-06-02,0.0,0.0,0.0,0.0,4145.0,28.0,14.0,0.0,0.0,0.0,0.0
439,2021-06-03,0.0,0.0,0.0,0.0,4145.0,0.0,14.0,0.0,0.0,0.0,0.0
440,2021-06-04,0.0,0.0,0.0,0.0,4427.0,282.0,14.0,0.0,0.0,0.0,0.0
441,2021-06-05,0.0,0.0,0.0,0.0,4427.0,0.0,14.0,0.0,0.0,0.0,0.0
442,2021-06-06,0.0,0.0,0.0,0.0,4427.0,0.0,14.0,0.0,0.0,0.0,0.0
443,2021-06-07,0.0,0.0,0.0,0.0,4499.0,72.0,14.0,0.0,0.0,0.0,0.0
444,2021-06-08,0.0,0.0,0.0,0.0,4597.0,98.0,14.0,0.0,0.0,0.0,0.0
445,2021-06-09,0.0,0.0,0.0,0.0,4690.0,93.0,14.0,0.0,0.0,0.0,0.0
446,2021-06-10,0.0,0.0,0.0,0.0,4766.0,76.0,16.0,2.0,0.0,0.0,0.0
447,2021-06-11,0.0,0.0,0.0,0.0,4848.0,82.0,16.0,0.0,0.0,0.0,0.0
448,2021-06-12,0.0,0.0,0.0,0.0,4848.0,0.0,16.0,0.0,0.0,0.0,0.0
449,2021-06-13,0.0,0.0,0.0,0.0,4848.0,0.0,16.0,0.0,0.0,0.0,0.0
450,2021-06-14,0.0,0.0,0.0,0.0,4981.0,133.0,16.0,0.0,0.0,0.0,0.0
451,2021-06-15,0.0,0.0,0.0,0.0,5012.0,31.0,17.0,1.0,0.0,0.0,0.0
452,2021-06-16,0.0,0.0,0.0,0.0,5108.0,96.0,17.0,0.0,0.0,0.0,0.0
453,2021-06-17,0.0,0.0,0.0,0.0,5194.0,86.0,19.0,2.0,0.0,0.0,0.0
454,2021-06-18,0.0,0.0,0.0,0.0,5285.0,91.0,19.0,0.0,0.0,0.0,0.0
455,2021-06-19,0.0,0.0,0.0,0.0,5336.0,51.0,19.0,0.0,0.0,0.0,0.0
456,2021-06-20,0.0,0.0,0.0,0.0,5362.0,26.0,19.0,0.0,0.0,0.0,0.0
457,2021-06-21,0.0,0.0,0.0,0.0,5421.0,59.0,19.0,0.0,0.0,0.0,0.0
458,2021-06-22,0.0,0.0,0.0,0.0,5508.0,87.0,21.0,2.0,0.0,0.0,0.0
459,2021-06-23,0.0,0.0,0.0,0.0,5603.0,95.0,21.0,0.0,0.0,0.0,0.0
460,2021-06-24,0.0,0.0,0.0,0.0,5664.0,61.0,21.0,0.0,0.0,0.0,0.0
461,2021-06-25,0.0,0.0,0.0,0.0,5720.0,56.0,21.0,0.0,0.0,0.0,0.0
462,2021-06-26,0.0,0.0,0.0,0.0,5780.0,60.0,21.0,0.0,0.0,0.0,0.0
463,2021-06-27,0.0,0.0,0.0,0.0,5780.0,0.0,21.0,0.0,0.0,0.0,0.0
464,2021-06-28,0.0,0.0,0.0,0.0,5884.0,104.0,22.0,1.0,0.0,0.0,0.0
465,2021-06-29,0.0,0.0,0.0,0.0,5936.0,52.0,23.0,1.0,0.0,0.0,0.0
466,2021-06-30,0.0,0.0,0.0,0.0,6009.0,73.0,23.0,0.0,0.0,0.0,0.0
467,2021-07-01,0.0,0.0,0.0,0.0,6028.0,19.0,25.0,2.0,0.0,0.0,0.0
468,2021-07-02,0.0,0.0,0.0,0.0,6051.0,23.0,25.0,0.0,0.0,0.0,0.0
469,2021-07-03,0.0,0.0,0.0,0.0,6074.0,23.0,25.0,0.0,0.0,0.0,0.0
470,2021-07-04,0.0,0.0,0.0,0.0,6088.0,14.0,25.0,0.0,0.0,0.0,0.0
471,2021-07-05,0.0,0.0,0.0,0.0,6127.0,39.0,25.0,0.0,0.0,0.0,0.0
472,2021-07-06,0.0,0.0,0.0,0.0,6188.0,61.0,25.0,0.0,0.0,0.0,0.0
473,2021-07-07,0.0,0.0,0.0,0.0,6224.0,36.0,27.0,2.0,0.0,0.0,0.0
474,2021-07-08,0.0,0.0,0.0,0.0,6242.0,18.0,28.0,1.0,0.0,0.0,0.0
475,2021-07-09,0.0,0.0,0.0,0.0,6259.0,17.0,29.0,1.0,0.0,0.0,0.0
476,2021-07-10,0.0,0.0,0.0,0.0,6277.0,18.0,29.0,0.0,0.0,0.0,0.0
477,2021-07-11,0.0,0.0,0.0,0.0,6284.0,7.0,29.0,0.0,0.0,0.0,0.0
478,2021-07-12,0.0,0.0,0.0,0.0,6284.0,0.0,29.0,0.0,0.0,0.0,0.0
479,2021-07-13,0.0,0.0,0.0,0.0,6327.0,43.0,30.0,1.0,0.0,0.0,0.0
480,2021-07-14,0.0,0.0,0.0,0.0,6347.0,20.0,30.0,0.0,0.0,0.0,0.0
481,2021-07-15,0.0,0.0,0.0,0.0,6382.0,35.0,30.0,0.0,0.0,0.0,0.0
482,2021-07-16,0.0,0.0,0.0,0.0,6402.0,20.0,30.0,0.0,0.0,0.0,0.0
483,2021-07-17,0.0,0.0,0.0,0.0,6402.0,0.0,30.0,0.0,0.0,0.0,0.0
484,2021-07-18,0.0,0.0,0.0,0.0,6402.0,0.0,30.0,0.0,0.0,0.0,0.0
485,2021-07-19,0.0,0.0,0.0,0.0,6442.0,40.0,32.0,2.0,0.0,0.0,0.0
486,2021-07-20,0.0,0.0,0.0,0.0,6450.0,8.0,32.0,0.0,0.0,0.0,0.0
487,2021-07-21,0.0,0.0,0.0,0.0,6473.0,23.0,32.0,0.0,0.0,0.0,0.0
488,2021-07-22,0.0,0.0,0.0,0.0,6480.0,7.0,32.0,0.0,0.0,0.0,0.0
489,2021-07-23,0.0,0.0,0.0,0.0,6491.0,11.0,33.0,1.0,0.0,0.0,0.0
490,2021-07-24,0.0,0.0,0.0,0.0,6495.0,4.0,33.0,0.0,0.0,0.0,0.0
491,2021-07-25,0.0,0.0,0.0,0.0,6495.0,0.0,33.0,0.0,0.0,0.0,0.0
492,2021-07-26,0.0,0.0,0.0,0.0,6506.0,11.0,33.0,0.0,0.0,0.0,0.0
493,2021-07-27,0.0,0.0,0.0,0.0,6517.0,11.0,33.0,0.0,0.0,0.0,0.0
494,2021-07-28,0.0,0.0,0.0,0.0,6539.0,22.0,34.0,1.0,0.0,0.0,0.0
495,2021-07-29,0.0,0.0,0.0,0.0,6544.0,5.0,34.0,0.0,0.0,0.0,0.0
496,2021-07-30,0.0,0.0,0.0,0.0,6545.0,1.0,34.0,0.0,0.0,0.0,0.0
497,2021-07-31,0.0,0.0,0.0,0.0,6547.0,2.0,35.0,1.0,0.0,0.0,0.0
498,2021-08-01,0.0,0.0,0.0,0.0,6547.0,0.0,35.0,0.0,0.0,0.0,0.0
499,2021-08-02,0.0,0.0,0.0,0.0,6559.0,12.0,35.0,0.0,0.0,0.0,0.0
500,2021-08-03,0.0,0.0,0.0,0.0,6564.0,5.0,35.0,0.0,0.0,0.0,0.0
501,2021-08-04,0.0,0.0,0.0,0.0,6568.0,4.0,35.0,0.0,0.0,0.0,0.0
502,2021-08-05,0.0,0.0,0.0,0.0,6573.0,5.0,35.0,0.0,0.0,0.0,0.0
503,2021-08-06,0.0,0.0,0.0,0.0,6576.0,3.0,35.0,0.0,0.0,0.0,0.0
504,2021-08-07,0.0,0.0,0.0,0.0,6576.0,0.0,35.0,0.0,0.0,0.0,0.0
505,2021-08-08,0.0,0.0,0.0,0.0,6576.0,0.0,35.0,0.0,0.0,0.0,0.0
506,2021-08-09,0.0,0.0,0.0,0.0,6589.0,13.0,35.0,0.0,0.0,0.0,0.0
507,2021-08-10,0.0,0.0,0.0,0.0,6589.0,0.0,36.0,1.0,0.0,0.0,0.0
508,2021-08-11,0.0,0.0,0.0,0.0,6593.0,4.0,36.0,0.0,0.0,0.0,0.0
509,2021-08-12,0.0,0.0,0.0,0.0,6597.0,4.0,36.0,0.0,0.0,0.0,0.0
510,2021-08-13,0.0,0.0,0.0,0.0,6600.0,3.0,36.0,0.0,0.0,0.0,0.0
511,2021-08-14,0.0,0.0,0.0,0.0,6601.0,1.0,37.0,1.0,0.0,0.0,0.0
512,2021-08-15,0.0,0.0,0.0,0.0,6601.0,0.0,37.0,0.0,0.0,0.0,0.0
513,2021-08-16,0.0,0.0,0.0,0.0,6603.0,2.0,37.0,0.0,0.0,0.0,0.0
514,2021-08-17,0.0,0.0,0.0,0.0,6609.0,6.0,37.0,0.0,0.0,0.0,0.0
515,2021-08-18,0.0,0.0,0.0,0.0,6611.0,2.0,37.0,0.0,0.0,0.0,0.0
516,2021-08-19,0.0,0.0,0.0,0.0,6618.0,7.0,37.0,0.0,0.0,0.0,0.0
